-2.988201856613159180e+00,-8.519770622253417969e+00,4.800941467285156250e+00,5.293321132659912109e+00,-9.848668098449707031e+00,-9.471712708473205566e-01,3.818410873413085938e+00,-4.252752780914306641e+00,4.087664604187011719e+00,-1.552521586418151855e-01,3.978451490402221680e+00,-7.201364040374755859e-01,-7.854183763265609741e-02,-4.178903102874755859e+00,3.357843637466430664e+00,5.184313297271728516e+00,4.070406436920166016e+00,6.943490028381347656e+00,7.990656852722167969e+00,8.472988128662109375e+00,-2.372266769409179688e+00,2.801736593246459961e+00,1.436608505249023438e+01,8.577716946601867676e-01,-4.709614753723144531e+00,-2.730126082897186279e-01,5.634799003601074219e+00,-4.498233795166015625e+00,9.975700974464416504e-01,4.928699493408203125e+00,-1.228592634201049805e+00,-9.204920768737792969e+00
-4.061264514923095703e+00,-1.730034637451171875e+01,6.355497360229492188e+00,-5.309972286224365234e+00,-1.246093750000000000e+01,-1.071092987060546875e+01,-9.357938766479492188e+00,-7.853118419647216797e+00,4.250655651092529297e+00,1.899371623992919922e+00,-1.770227551460266113e+00,2.080279350280761719e+00,1.080091595649719238e+00,-9.050027847290039062e+00,7.172010421752929688e+00,-1.913930296897888184e+00,6.787956237792968750e+00,1.607422828674316406e+01,1.562677145004272461e+00,1.064341163635253906e+01,-3.715983152389526367e+00,1.004084682464599609e+01,2.724237823486328125e+01,1.240707683563232422e+01,-1.718433380126953125e+00,-8.404033660888671875e+00,5.252458572387695312e+00,-8.174260139465332031e+00,8.675346374511718750e+00,-8.329885482788085938e+00,-4.749248981475830078e+00,2.068583369255065918e-01
1.056918621063232422e+00,-2.328594398498535156e+01,-1.126593947410583496e+00,9.997935295104980469e+00,-1.567989826202392578e+01,-4.960630893707275391e+00,5.885443687438964844e+00,-5.762695312500000000e+00,5.929873943328857422e+00,-9.315287590026855469e+00,5.084323406219482422e+00,2.494984626770019531e+00,3.493923664093017578e+00,-1.608245658874511719e+01,6.635085344314575195e-01,-1.821234226226806641e+00,4.062141895294189453e+00,6.213943004608154297e+00,5.953275203704833984e+00,6.482768535614013672e+00,-1.101497840881347656e+01,-6.222007274627685547e-01,2.096338844299316406e+01,4.027981281280517578e+00,-2.616299867630004883e+00,-5.403468608856201172e-01,1.365001106262207031e+01,-1.075144004821777344e+01,-2.677751779556274414e+00,1.015763282775878906e+01,-1.820921182632446289e+00,-1.549934291839599609e+01
3.054938614368438721e-01,-2.235337448120117188e+01,7.175952196121215820e-02,4.110038280487060547e+00,-4.140607833862304688e+00,5.517482757568359375e-01,-3.610987186431884766e+00,-1.072638988494873047e+01,-5.765017032623291016e+00,1.808099627494812012e+00,-2.926037788391113281e+00,1.065947818756103516e+01,2.264132261276245117e+00,3.753356218338012695e+00,-4.227300167083740234e+00,-1.471542358398437500e+01,-6.872798442840576172e+00,2.699275970458984375e+00,-4.613457620143890381e-01,2.613569068908691406e+01,4.839169502258300781e+00,3.228958129882812500e+00,1.137498474121093750e+01,1.216660785675048828e+01,-6.177448749542236328e+00,-8.150426864624023438e+00,1.081035137176513672e+01,-1.192996978759765625e+01,1.585524559020996094e+01,-8.175832748413085938e+00,3.321896120905876160e-02,-1.046842098236083984e+01
-1.945778489112854004e+00,-1.986101531982421875e+01,1.701849555969238281e+01,-3.427311897277832031e+00,-2.094919204711914062e+01,9.657169580459594727e-01,-1.908774375915527344e+00,-1.276234722137451172e+01,-7.126548886299133301e-01,2.719609737396240234e+00,4.225514411926269531e+00,1.042573261260986328e+01,-8.413206100463867188e+00,-3.521679401397705078e+00,3.080257892608642578e+00,-4.571149826049804688e+00,4.406931877136230469e+00,-6.043788194656372070e-01,7.783698558807373047e+00,9.705039978027343750e+00,-8.357819557189941406e+00,-4.322847843170166016e+00,1.996803092956542969e+01,6.598894596099853516e+00,-8.388944625854492188e+00,-1.307106733322143555e+00,1.553289985656738281e+01,-1.988814163208007812e+01,-9.981717467308044434e-01,1.406337451934814453e+01,4.666277408599853516e+00,-1.439568042755126953e+01
-2.964238882064819336e+00,-8.331871032714843750e+00,4.758193969726562500e+00,5.032464981079101562e+00,-1.036884975433349609e+01,-1.048027515411376953e+00,3.565821409225463867e+00,-3.717416048049926758e+00,4.099574565887451172e+00,-4.749298095703125000e-01,3.555028200149536133e+00,-5.920367240905761719e-01,-1.978630721569061279e-01,-4.004669189453125000e+00,3.053493261337280273e+00,5.172161102294921875e+00,3.765674591064453125e+00,6.644343852996826172e+00,7.569687366485595703e+00,8.562168121337890625e+00,-2.615768909454345703e+00,2.982902288436889648e+00,1.391365909576416016e+01,1.034857988357543945e+00,-4.467958450317382812e+00,2.021080106496810913e-01,5.520659923553466797e+00,-4.667525768280029297e+00,1.116939783096313477e+00,5.031088829040527344e+00,-9.023746848106384277e-01,-8.909715652465820312e+00
-6.708879768848419189e-02,-1.901690864562988281e+01,1.696868324279785156e+01,-3.503537654876708984e+00,-2.146545028686523438e+01,1.334537386894226074e+00,-1.945755958557128906e+00,-1.202325725555419922e+01,-5.792603492736816406e-01,2.767115116119384766e+00,4.077625751495361328e+00,9.674634933471679688e+00,-9.179900169372558594e+00,-3.571101903915405273e+00,2.109076261520385742e+00,-3.217335224151611328e+00,5.242456436157226562e+00,1.092281222343444824e+00,8.121003150939941406e+00,9.761100769042968750e+00,-7.522649288177490234e+00,-4.584633827209472656e+00,2.088712882995605469e+01,6.075119972229003906e+00,-8.679265022277832031e+00,-8.495416045188903809e-01,1.496492671966552734e+01,-1.960278511047363281e+01,-1.451093554496765137e+00,1.358573722839355469e+01,5.338176250457763672e+00,-1.465607452392578125e+01
-1.839955210685729980e+00,-1.952793884277343750e+01,1.680291557312011719e+01,-1.795824289321899414e+00,-2.190108680725097656e+01,1.650437712669372559e+00,-1.402053952217102051e+00,-1.210758781433105469e+01,-3.725500404834747314e-01,2.552851676940917969e+00,4.724700927734375000e+00,9.292982101440429688e+00,-7.875392436981201172e+00,-3.719839334487915039e+00,3.316488027572631836e+00,-2.654557943344116211e+00,5.259366989135742188e+00,1.861147284507751465e+00,9.056970596313476562e+00,1.078396797180175781e+01,-7.436614513397216797e+00,-3.218320131301879883e+00,2.265506744384765625e+01,6.309595584869384766e+00,-9.671164512634277344e+00,-9.522330760955810547e-01,1.562877655029296875e+01,-1.880705261230468750e+01,-7.474922537803649902e-01,1.404307460784912109e+01,4.815732002258300781e+00,-1.556268978118896484e+01
-1.592272281646728516e+00,-1.999234962463378906e+01,1.601003646850585938e+01,-4.748745441436767578e+00,-2.034935951232910156e+01,-2.333549976348876953e+00,-5.227235317230224609e+00,-1.210595703125000000e+01,-2.839778065681457520e-01,2.797307491302490234e+00,2.526609182357788086e+00,8.887002944946289062e+00,-7.161928653717041016e+00,-4.413234710693359375e+00,4.072433948516845703e+00,-4.597250461578369141e+00,5.763498783111572266e+00,3.642606735229492188e+00,6.411176204681396484e+00,1.036010551452636719e+01,-6.460223197937011719e+00,-1.118813037872314453e+00,2.365639495849609375e+01,8.837257385253906250e+00,-7.274382591247558594e+00,-2.894175052642822266e+00,1.354791259765625000e+01,-1.894915199279785156e+01,1.303678631782531738e+00,8.802704811096191406e+00,3.528934717178344727e+00,-1.146846103668212891e+01
1.355876624584197998e-01,-2.405614471435546875e+01,6.099018733948469162e-03,4.956386089324951172e+00,-3.892485857009887695e+00,1.005251765251159668e+00,-3.826034784317016602e+00,-1.233085441589355469e+01,-6.299853801727294922e+00,1.625630617141723633e+00,-3.269867420196533203e+00,1.184977722167968750e+01,2.617384433746337891e+00,4.718461990356445312e+00,-5.022932529449462891e+00,-1.607806587219238281e+01,-8.026553153991699219e+00,2.062110900878906250e+00,-7.422553896903991699e-01,2.838599014282226562e+01,5.696731090545654297e+00,2.588934898376464844e+00,1.160800552368164062e+01,1.280147266387939453e+01,-6.303406715393066406e+00,-8.981685638427734375e+00,1.233083724975585938e+01,-1.259881401062011719e+01,1.714083862304687500e+01,-8.990235328674316406e+00,-9.690630249679088593e-03,-1.111437892913818359e+01
-3.438476800918579102e+00,-1.724216651916503906e+01,7.042102336883544922e+00,-5.459200859069824219e+00,-1.381821441650390625e+01,-1.179869461059570312e+01,-9.943170547485351562e+00,-8.261035919189453125e+00,5.278956890106201172e+00,1.423227548599243164e+00,-1.850976467132568359e+00,1.615488648414611816e+00,3.521361649036407471e-01,-9.974256515502929688e+00,7.905638694763183594e+00,-2.067131698131561279e-01,7.916417121887207031e+00,1.752095603942871094e+01,2.886806726455688477e+00,1.144571781158447266e+01,-3.577769756317138672e+00,1.057034873962402344e+01,2.933596611022949219e+01,1.274270725250244141e+01,-1.864227056503295898e+00,-8.510582923889160156e+00,4.616690158843994141e+00,-8.495095252990722656e+00,8.738237380981445312e+00,-8.669960975646972656e+00,-5.342545509338378906e+00,-1.726100444793701172e-01
5.631175041198730469e+00,-7.728004455566406250e+00,6.534238338470458984e+00,1.427304029464721680e+00,-1.057636737823486328e+01,-7.364496231079101562e+00,3.249614238739013672e+00,-4.867098331451416016e+00,5.357346057891845703e+00,-8.222072124481201172e-01,3.162354528903961182e-01,-3.280594944953918457e-01,-3.423177719116210938e+00,-3.601701736450195312e+00,2.265269041061401367e+00,4.227943897247314453e+00,6.761178970336914062e+00,1.264726638793945312e+01,1.119084358215332031e+01,6.829175949096679688e+00,2.519511580467224121e-01,1.517249107360839844e+00,1.339823150634765625e+01,4.075964927673339844e+00,-5.979943871498107910e-01,-1.160965800285339355e+00,-5.930228233337402344e-01,-8.351314544677734375e+00,1.174441695213317871e+00,5.199657917022705078e+00,-8.921299576759338379e-01,-8.061451911926269531e+00
1.672162890434265137e+00,-2.253361701965332031e+01,-8.653852343559265137e-01,1.006799507141113281e+01,-1.713702964782714844e+01,-4.581109046936035156e+00,6.126636981964111328e+00,-6.068661689758300781e+00,6.185950756072998047e+00,-9.159559249877929688e+00,5.101343631744384766e+00,1.990773320198059082e+00,2.555012464523315430e+00,-1.555497646331787109e+01,7.014149427413940430e-01,-9.336106181144714355e-01,4.740900516510009766e+00,7.651553153991699219e+00,6.611811161041259766e+00,6.622633457183837891e+00,-1.043688583374023438e+01,-1.061159133911132812e+00,2.166484069824218750e+01,3.215210676193237305e+00,-2.770845651626586914e+00,-2.333743870258331299e-01,1.349152374267578125e+01,-1.107767677307128906e+01,-2.493541479110717773e+00,1.078224468231201172e+01,-1.946706056594848633e+00,-1.583057403564453125e+01
6.673620343208312988e-01,-2.308895492553710938e+01,-3.953343331813812256e-01,4.447283267974853516e+00,-4.325622081756591797e+00,6.442475914955139160e-01,-3.739434719085693359e+00,-1.147745227813720703e+01,-5.899381160736083984e+00,1.758324027061462402e+00,-2.257110834121704102e+00,1.127049732208251953e+01,2.221715211868286133e+00,3.999416589736938477e+00,-4.627883911132812500e+00,-1.511126327514648438e+01,-7.663957118988037109e+00,2.306596517562866211e+00,-1.572316437959671021e-01,2.737481880187988281e+01,5.593401908874511719e+00,3.533753633499145508e+00,1.227042007446289062e+01,1.259106731414794922e+01,-6.092857837677001953e+00,-8.216091156005859375e+00,1.172521209716796875e+01,-1.200061607360839844e+01,1.633746719360351562e+01,-8.875784873962402344e+00,1.726829856634140015e-01,-1.106260108947753906e+01
-5.558385848999023438e-01,-1.913612747192382812e+01,1.690109634399414062e+01,-3.335568666458129883e+00,-2.185647964477539062e+01,5.723902583122253418e-01,-1.446838855743408203e+00,-1.223577499389648438e+01,-5.865523219108581543e-01,2.926067352294921875e+00,4.416567802429199219e+00,9.400456428527832031e+00,-8.911465644836425781e+00,-3.724071025848388672e+00,1.960525274276733398e+00,-2.999829530715942383e+00,5.377580642700195312e+00,1.893409967422485352e+00,8.576951026916503906e+00,1.013934230804443359e+01,-7.546264171600341797e+00,-3.777103185653686523e+00,2.158963966369628906e+01,6.061005115509033203e+00,-8.536215782165527344e+00,-6.200675964355468750e-01,1.442226409912109375e+01,-1.966432189941406250e+01,-1.249430775642395020e+00,1.387118530273437500e+01,4.969129562377929688e+00,-1.530018043518066406e+01
5.642786502838134766e+00,-6.472120285034179688e+00,5.735938549041748047e+00,9.525808691978454590e-01,-9.527435302734375000e+00,-6.848174095153808594e+00,2.972497224807739258e+00,-4.200702190399169922e+00,4.773018360137939453e+00,-8.487825393676757812e-01,-8.302526921033859253e-02,-4.567302763462066650e-01,-3.070679426193237305e+00,-3.187473773956298828e+00,1.804867267608642578e+00,3.933609962463378906e+00,6.372707366943359375e+00,1.185554885864257812e+01,1.004707622528076172e+01,5.942106246948242188e+00,5.017677545547485352e-01,1.235813379287719727e+00,1.184690380096435547e+01,3.607114791870117188e+00,-1.907650008797645569e-02,-9.499152898788452148e-01,-9.267497062683105469e-01,-7.672027587890625000e+00,9.062612652778625488e-01,4.691169738769531250e+00,-7.856270074844360352e-01,-7.025993824005126953e+00
